# Logger: PatternLogger | Started: Sun Apr 26 11:02:03 EDT 2026
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2026-04-26 11:02:40.176,36.439,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[749ac41e-c888-4b33-8b0a-b68e68ee37be];[e8f8ba2b-497e-4fca-bde8-6b07e7b1cfa1];[acf4ffe7-34a4-403a-875b-de2529bfabb7]]
2026-04-26 11:02:40.188,36.451,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[48dd12a0-cdcc-48e2-842b-0323e5fd6811]]
2026-04-26 11:02:41.168,37.431,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[20ccc3d5-c76d-4688-a611-a7afd6da3d98]]
2026-04-26 11:02:41.168,37.431,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[48dd12a0-cdcc-48e2-842b-0323e5fd6811];[20ccc3d5-c76d-4688-a611-a7afd6da3d98]]
2026-04-26 11:02:41.180,37.443,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[1d963e2a-d8f2-4b57-9356-4bfcfcda25b7]]
2026-04-26 11:02:42.170,38.433,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[a7f4b0ff-0e11-4b0c-81be-17a5fbfe76d5]]
2026-04-26 11:02:42.184,38.447,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[910910a0-0d44-46d3-a2ed-ff6bd39332ed]]
2026-04-26 11:02:42.186,38.449,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[48dd12a0-cdcc-48e2-842b-0323e5fd6811];[20ccc3d5-c76d-4688-a611-a7afd6da3d98];[910910a0-0d44-46d3-a2ed-ff6bd39332ed]]
2026-04-26 11:02:42.187,38.450,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[1d963e2a-d8f2-4b57-9356-4bfcfcda25b7];[910910a0-0d44-46d3-a2ed-ff6bd39332ed]]
2026-04-26 11:02:43.164,39.427,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1eb1a79a-5346-441f-b778-bc7d77730627]]
2026-04-26 11:02:43.165,39.428,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[1d963e2a-d8f2-4b57-9356-4bfcfcda25b7];[910910a0-0d44-46d3-a2ed-ff6bd39332ed];[1eb1a79a-5346-441f-b778-bc7d77730627]]
2026-04-26 11:02:43.179,39.442,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[32e00f1a-c092-46a1-9a73-7093435e5990]]
2026-04-26 11:02:44.171,40.434,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[cc1f9458-39e7-4f7b-9c05-69c76944fd39]]
2026-04-26 11:02:44.172,40.435,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[32e00f1a-c092-46a1-9a73-7093435e5990];[cc1f9458-39e7-4f7b-9c05-69c76944fd39]]
2026-04-26 11:02:44.186,40.449,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[946fd3cb-9dfa-4de2-abae-07f577491d41]]
2026-04-26 11:02:45.177,41.440,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[67331e51-c24b-49ee-9867-11247b13bc97]]
2026-04-26 11:02:45.189,41.452,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[187402d2-b929-4600-affc-9b6a5b2820b9]]
2026-04-26 11:02:45.191,41.454,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[32e00f1a-c092-46a1-9a73-7093435e5990];[cc1f9458-39e7-4f7b-9c05-69c76944fd39];[187402d2-b929-4600-affc-9b6a5b2820b9]]
2026-04-26 11:02:45.192,41.455,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[946fd3cb-9dfa-4de2-abae-07f577491d41];[187402d2-b929-4600-affc-9b6a5b2820b9]]
2026-04-26 11:02:46.163,42.426,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[162e4cbe-66c7-4a61-b80f-403549b5c0b8]]
2026-04-26 11:02:46.176,42.439,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[cff69e5c-3a4b-46a0-8c30-f98294ad0e38]]
2026-04-26 11:02:46.177,42.440,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[946fd3cb-9dfa-4de2-abae-07f577491d41];[187402d2-b929-4600-affc-9b6a5b2820b9];[cff69e5c-3a4b-46a0-8c30-f98294ad0e38]]
2026-04-26 11:02:46.178,42.441,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[162e4cbe-66c7-4a61-b80f-403549b5c0b8];[cff69e5c-3a4b-46a0-8c30-f98294ad0e38]]
2026-04-26 11:02:47.177,43.440,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[f3073ad7-7fa6-446a-ae56-0ccd26035c7e]]
2026-04-26 11:02:47.191,43.454,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[56ea43c8-f757-4453-beb9-3470d0c99e02]]
2026-04-26 11:02:47.192,43.455,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[162e4cbe-66c7-4a61-b80f-403549b5c0b8];[cff69e5c-3a4b-46a0-8c30-f98294ad0e38];[56ea43c8-f757-4453-beb9-3470d0c99e02]]
2026-04-26 11:02:47.193,43.456,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[f3073ad7-7fa6-446a-ae56-0ccd26035c7e];[56ea43c8-f757-4453-beb9-3470d0c99e02]]
2026-04-26 11:02:48.180,44.443,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[975c28a9-8a74-4168-9186-dfb5f4c9d217]]
2026-04-26 11:02:48.181,44.444,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[f3073ad7-7fa6-446a-ae56-0ccd26035c7e];[56ea43c8-f757-4453-beb9-3470d0c99e02];[975c28a9-8a74-4168-9186-dfb5f4c9d217]]
2026-04-26 11:02:48.192,44.455,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[de9ee8df-cf70-47ea-8828-e55e282ab144]]
2026-04-26 11:02:49.172,45.435,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[b7a538c8-3f3f-4ca3-ae97-b38c45de6c25]]
2026-04-26 11:02:49.185,45.448,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[70c9e267-5948-4722-86f8-2ceea5b9cc91]]
2026-04-26 11:02:49.186,45.449,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[de9ee8df-cf70-47ea-8828-e55e282ab144];[70c9e267-5948-4722-86f8-2ceea5b9cc91]]
2026-04-26 11:02:50.178,46.441,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[474c9ab0-3fa0-4c74-951f-d704ae4ffd69]]
2026-04-26 11:02:50.193,46.456,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[fa287110-6bfd-48a0-a2ad-4e9130e89fad]]
2026-04-26 11:02:50.194,46.457,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[de9ee8df-cf70-47ea-8828-e55e282ab144];[70c9e267-5948-4722-86f8-2ceea5b9cc91];[fa287110-6bfd-48a0-a2ad-4e9130e89fad]]
2026-04-26 11:02:50.194,46.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[474c9ab0-3fa0-4c74-951f-d704ae4ffd69];[fa287110-6bfd-48a0-a2ad-4e9130e89fad]]
2026-04-26 11:02:51.167,47.430,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[00864314-ab0b-408f-b42b-502da84265c3]]
2026-04-26 11:02:51.169,47.432,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[474c9ab0-3fa0-4c74-951f-d704ae4ffd69];[fa287110-6bfd-48a0-a2ad-4e9130e89fad];[00864314-ab0b-408f-b42b-502da84265c3]]
2026-04-26 11:02:51.181,47.444,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[6fa6bf9e-1cf7-497f-b441-683d3aecbae9]]
2026-04-26 11:02:52.172,48.435,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5f0de603-b103-4bce-bf1b-37d5ad246d0c]]
2026-04-26 11:02:52.173,48.436,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[6fa6bf9e-1cf7-497f-b441-683d3aecbae9];[5f0de603-b103-4bce-bf1b-37d5ad246d0c]]
2026-04-26 11:02:52.187,48.450,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[85c96467-b16b-4ae7-bdb3-6545c6d8255c]]
2026-04-26 11:02:53.175,49.438,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[08968758-e9ce-4155-8a32-d06644084e48]]
2026-04-26 11:02:53.187,49.450,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a25dccc3-9269-4d27-bf2a-d0d68278401f]]
2026-04-26 11:02:53.187,49.450,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[6fa6bf9e-1cf7-497f-b441-683d3aecbae9];[5f0de603-b103-4bce-bf1b-37d5ad246d0c];[a25dccc3-9269-4d27-bf2a-d0d68278401f]]
2026-04-26 11:02:53.188,49.451,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[85c96467-b16b-4ae7-bdb3-6545c6d8255c];[a25dccc3-9269-4d27-bf2a-d0d68278401f]]
2026-04-26 11:02:54.162,50.425,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[0896baaa-ec42-4bcd-a643-98f3b63cc6ef]]
2026-04-26 11:02:54.178,50.441,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[adee52a4-9d6a-40f0-a694-bb196ce2dd17]]
2026-04-26 11:02:54.179,50.442,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[85c96467-b16b-4ae7-bdb3-6545c6d8255c];[a25dccc3-9269-4d27-bf2a-d0d68278401f];[adee52a4-9d6a-40f0-a694-bb196ce2dd17]]
2026-04-26 11:02:54.179,50.442,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[0896baaa-ec42-4bcd-a643-98f3b63cc6ef];[adee52a4-9d6a-40f0-a694-bb196ce2dd17]]
