# Logger: PatternLogger | Started: Mon Mar 23 10:12:32 EDT 2026
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2026-03-23 10:12:48.835,16.065,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[2ffd6c48-c206-4fa2-8b14-3e05106fc7da];[e270ac34-ae65-42ad-80b8-cf0024b40810]]
2026-03-23 10:12:49.481,16.711,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[b3c2fd5e-6a6a-4fc5-b6c4-07eb67611a07]]
2026-03-23 10:12:49.710,16.940,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[32de67ce-ae98-4400-87ff-4941eb5682c8]]
2026-03-23 10:12:49.711,16.941,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[2ffd6c48-c206-4fa2-8b14-3e05106fc7da];[e270ac34-ae65-42ad-80b8-cf0024b40810];[32de67ce-ae98-4400-87ff-4941eb5682c8]]
2026-03-23 10:12:49.711,16.941,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[b3c2fd5e-6a6a-4fc5-b6c4-07eb67611a07];[32de67ce-ae98-4400-87ff-4941eb5682c8]]
2026-03-23 10:12:50.494,17.724,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[7657c03f-d72a-4cdf-bb47-39ccb8694bac]]
2026-03-23 10:12:50.613,17.843,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[68764d46-c965-4b37-a86a-951ea949790e]]
2026-03-23 10:12:50.614,17.844,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[b3c2fd5e-6a6a-4fc5-b6c4-07eb67611a07];[32de67ce-ae98-4400-87ff-4941eb5682c8];[68764d46-c965-4b37-a86a-951ea949790e]]
2026-03-23 10:12:50.615,17.845,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[7657c03f-d72a-4cdf-bb47-39ccb8694bac];[68764d46-c965-4b37-a86a-951ea949790e]]
2026-03-23 10:12:51.497,18.727,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4bd01f7a-1633-493f-955f-b1ea23ffe254]]
2026-03-23 10:12:51.497,18.727,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[7657c03f-d72a-4cdf-bb47-39ccb8694bac];[68764d46-c965-4b37-a86a-951ea949790e];[4bd01f7a-1633-493f-955f-b1ea23ffe254]]
2026-03-23 10:12:51.578,18.808,Overspeeding,atomic,[Overspeeding],[0.9916],1,1,0.9916,[speed-1],[[68e04215-a59b-489e-822f-80a123fb78c3]]
