# Started Tue Oct 14 17:08:55 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
Montrose_Beach_Wave_Height,MontroseBeach201509071500,,,1760476400.809288,,,0.13045901420151523,missing,0.13045901420151523,KalmanFilter,0.006217007609271373,True,reconstructed,,{'ground_truth': 0.214}
Calumet_Beach_Wave_Height,CalumetBeach201509071700,,,1760476400.9128172,,,-0.22256400521960906,missing,-0.22256400521960906,KalmanFilter,0.008345573201025249,True,reconstructed,,{'ground_truth': 0.126}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509071300,,,1760476400.9264476,,,11.006478060302461,missing,11.006478060302461,KalmanFilter,0.004908598520686697,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Wave_Height,CalumetBeach201509071800,,,1760476401.0128171,,,-0.265243891057614,missing,-0.265243891057614,KalmanFilter,0.006217007609271373,True,reconstructed,,{'ground_truth': 0.138}
Montrose_Beach_Wave_Height,MontroseBeach201509071700,,,1760476401.0092878,,,0.12568388458631213,missing,0.12568388458631213,KalmanFilter,0.004706264318286016,True,reconstructed,,{'ground_truth': 0.124}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509071400,,,1760476401.0264475,,,11.690552097838404,missing,11.690552097838404,KalmanFilter,0.004007861244033905,True,reconstructed,,{'ground_truth': 4.0}
Montrose_Beach_Wave_Period,MontroseBeach201509071700,,,1760476401.0319788,,,4.109880742885727,missing,4.109880742885727,KalmanFilter,0.009511082510520711,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509071900,,,1760476401.0503936,,,0.22998730005299886,missing,0.22998730005299886,KalmanFilter,0.01501639267841416,True,reconstructed,,{'ground_truth': 17.7}
Montrose_Beach_Water_Temperature,MontroseBeach201509071800,,,1760476401.0593266,,,3.287134053976446,missing,3.287134053976446,KalmanFilter,0.04370317250248218,True,reconstructed,,{'ground_truth': 15.1}
Calumet_Beach_Turbidity,CalumetBeach201509071900,,,1760476401.0787754,,,-1.7695619342580327,missing,-1.7695619342580327,KalmanFilter,0.045958745837655884,True,reconstructed,,{'ground_truth': 1.72}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509071500,,,1760476401.1264474,,,12.405317881150593,missing,12.405317881150593,KalmanFilter,0.003298016058753457,True,reconstructed,,{'ground_truth': 4.0}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509071600,,,1760476401.203445,,,-0.16666478132363868,missing,-0.16666478132363868,KalmanFilter,0.0017631731252756636,True,reconstructed,,{'ground_truth': 0.068}
Montrose_Beach_Wave_Height,MontroseBeach201509071900,,,1760476401.2092876,,,0.12112441753844151,missing,0.12112441753844151,KalmanFilter,0.003614569539680247,True,reconstructed,,{'ground_truth': 0.121}
Montrose_Beach_Wave_Height,MontroseBeach201509072000,,,1760476401.3092875,,,0.11678061305790335,missing,0.11678061305790335,KalmanFilter,0.002812704215770873,True,reconstructed,,{'ground_truth': 0.107}
Calumet_Beach_Wave_Period,CalumetBeach201509072100,,,1760476401.3356838,,,8.240338677924965,missing,8.240338677924965,KalmanFilter,0.020297442107600403,True,reconstructed,,{'ground_truth': 6.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509071900,,,1760476401.4554842,,,37.232785456583855,missing,37.232785456583855,KalmanFilter,0.0533176371666106,True,reconstructed,,{'ground_truth': 17.9}
Montrose_Beach_Wave_Period,MontroseBeach201509072200,,,1760476401.5319784,,,4.2092191923977875,missing,4.2092191923977875,KalmanFilter,0.007556203283299886,True,reconstructed,,{'ground_truth': 10.0}
Calumet_Beach_Wave_Period,CalumetBeach201509072300,,,1760476401.5356836,,,8.836196224909378,missing,8.836196224909378,KalmanFilter,0.015573708242281298,True,reconstructed,,{'ground_truth': 3.0}
Montrose_Beach_Water_Temperature,MontroseBeach201509072300,,,1760476401.5593262,,,1.608949351205076,missing,1.608949351205076,KalmanFilter,0.0360473851676764,True,reconstructed,,{'ground_truth': 14.8}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509072000,,,1760476401.555484,,,38.3468282819326,missing,38.3468282819326,KalmanFilter,0.04370316986595712,True,reconstructed,,{'ground_truth': 18.2}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509072000,,,1760476401.6034446,,,-0.1889423189269565,missing,-0.1889423189269565,KalmanFilter,0.001417551838824792,True,reconstructed,,{'ground_truth': 0.061}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509072000,,,1760476401.626447,,,13.150775410239026,missing,13.150775410239026,KalmanFilter,0.002733603930362063,True,reconstructed,,{'ground_truth': 3.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509072100,,,1760476401.655484,,,39.4915310523174,missing,39.4915310523174,KalmanFilter,0.0360473830168578,True,reconstructed,,{'ground_truth': 18.3}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509072100,,,1760476401.7034445,,,-0.21194320573794537,missing,-0.21194320573794537,KalmanFilter,0.0011500956657815894,True,reconstructed,,{'ground_truth': 0.058}
Calumet_Beach_Water_Temperature,CalumetBeach201509080200,,,1760476401.750393,,,-1.3027449841923386,missing,-1.3027449841923386,KalmanFilter,0.012804188237573894,True,reconstructed,,{'ground_truth': 18.7}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509072200,,,1760476401.7798722,,,2.1767014923779344,missing,2.1767014923779344,KalmanFilter,0.1259770489373852,True,reconstructed,,{'ground_truth': 0.28}
Calumet_Beach_Wave_Height,CalumetBeach201509080200,,,1760476401.8128164,,,-0.3101713508072855,missing,-0.3101713508072855,KalmanFilter,0.004706264318286016,True,reconstructed,,{'ground_truth': 0.059}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509072200,,,1760476401.8264468,,,13.926924685103705,missing,13.926924685103705,KalmanFilter,0.0022810896108040276,True,reconstructed,,{'ground_truth': 6.0}
Calumet_Beach_Wave_Period,CalumetBeach201509080200,,,1760476401.8356833,,,9.461364398647161,missing,9.461364398647161,KalmanFilter,0.012100272023716665,True,reconstructed,,{'ground_truth': 7.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509080300,,,1760476401.8503928,,,-2.8868175758022088,missing,-2.8868175758022088,KalmanFilter,0.010969101618255806,True,reconstructed,,{'ground_truth': 18.9}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509072300,,,1760476401.8554838,,,40.66689376773824,missing,40.66689376773824,KalmanFilter,0.029914987323763274,True,reconstructed,,{'ground_truth': 18.7}
Montrose_Beach_Water_Temperature,MontroseBeach201509080200,,,1760476401.859326,,,-0.14626205179340046,missing,-0.14626205179340046,KalmanFilter,0.0299149890863315,True,reconstructed,,{'ground_truth': 15.8}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509072300,,,1760476401.9034443,,,-0.23566744175660526,missing,-0.23566744175660526,KalmanFilter,0.0009409506138275888,True,reconstructed,,{'ground_truth': 0.049}
Montrose_Beach_Wave_Period,MontroseBeach201509080200,,,1760476401.931978,,,4.315011338919475,missing,4.315011338919475,KalmanFilter,0.0060625524580493785,True,reconstructed,,{'ground_truth': 6.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509072300,,,1760476401.9264467,,,14.733765705744629,missing,14.733765705744629,KalmanFilter,0.0019154688782394757,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Wave_Period,CalumetBeach201509080300,,,1760476401.9356833,,,10.115843199138316,missing,10.115843199138316,KalmanFilter,0.009511082510524248,True,reconstructed,,{'ground_truth': 4.0}
Montrose_Beach_Water_Temperature,MontroseBeach201509080300,,,1760476401.9593258,,,-1.978500155018984,missing,-1.978500155018984,KalmanFilter,0.0249729551284124,True,reconstructed,,{'ground_truth': 15.9}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509082400,,,1760476401.9554837,,,41.872916428195126,missing,41.872916428195126,KalmanFilter,0.024972953677148878,True,reconstructed,,{'ground_truth': 19.6}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509082400,,,1760476402.0034442,,,-0.2601150269829362,missing,-0.2601150269829362,KalmanFilter,0.0007758172931518606,True,reconstructed,,{'ground_truth': 0.061}
Calumet_Beach_Wave_Period,CalumetBeach201509080400,,,1760476402.0356832,,,10.799632626382841,missing,10.799632626382841,KalmanFilter,0.0075562032833026245,True,reconstructed,,{'ground_truth': 6.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509080500,,,1760476402.0503926,,,-4.522230474776613,missing,-4.522230474776613,KalmanFilter,0.009438900616796739,True,reconstructed,,{'ground_truth': 18.6}
Calumet_Beach_Wave_Height,CalumetBeach201509080500,,,1760476402.112816,,,-0.35734638446862355,missing,-0.35734638446862355,KalmanFilter,0.003614569539680247,True,reconstructed,,{'ground_truth': 0.061}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509080100,,,1760476402.1264465,,,15.5712984721618,missing,15.5712984721618,KalmanFilter,0.0016179104730966228,True,reconstructed,,{'ground_truth': 8.0}
Calumet_Beach_Wave_Period,CalumetBeach201509080500,,,1760476402.135683,,,11.512732680380738,missing,11.512732680380738,KalmanFilter,0.0060625524580515166,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509080600,,,1760476402.1503925,,,-6.20898368111555,missing,-6.20898368111555,KalmanFilter,0.00815655408523889,True,reconstructed,,{'ground_truth': 18.3}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509080200,,,1760476402.203444,,,-0.2852859614169382,missing,-0.2852859614169382,KalmanFilter,0.0006442641698852999,True,reconstructed,,{'ground_truth': 0.035}
Calumet_Beach_Wave_Period,CalumetBeach201509080600,,,1760476402.235683,,,12.255143361132006,missing,12.255143361132006,KalmanFilter,0.004908598520691608,True,reconstructed,,{'ground_truth': 9.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509080300,,,1760476402.2554834,,,43.109599033688056,missing,43.109599033688056,KalmanFilter,0.020965989832668668,True,reconstructed,,{'ground_truth': 20.0}
Montrose_Beach_Turbidity,MontroseBeach201509080600,,,1760476402.2861958,,,-0.13760929146599887,missing,-0.13760929146599887,KalmanFilter,0.3688348292004717,True,reconstructed,,{'ground_truth': 0.16}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509080300,,,1760476402.3264463,,,16.439522984355214,missing,16.439522984355214,KalmanFilter,0.0013740978084504328,True,reconstructed,,{'ground_truth': 6.0}
Calumet_Beach_Wave_Period,CalumetBeach201509080700,,,1760476402.3356829,,,13.026864668636646,missing,13.026864668636646,KalmanFilter,0.004007861244037762,True,reconstructed,,{'ground_truth': 7.0}
Montrose_Beach_Wave_Period,MontroseBeach201509080600,,,1760476402.3319776,,,4.427257182450788,missing,4.427257182450788,KalmanFilter,0.004908598520689923,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201509080800,,,1760476402.4356828,,,13.827896602894658,missing,13.827896602894658,KalmanFilter,0.0032980160587565144,True,reconstructed,,{'ground_truth': 4.0}
Montrose_Beach_Wave_Height,MontroseBeach201509080800,,,1760476402.5092864,,,0.11265247114469767,missing,0.11265247114469767,KalmanFilter,0.002214909868230799,True,reconstructed,,{'ground_truth': 0.2}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509080500,,,1760476402.526446,,,17.338439242324874,missing,17.338439242324874,KalmanFilter,0.0011730496609924624,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509081000,,,1760476402.5503922,,,-7.94707719481902,missing,-7.94707719481902,KalmanFilter,0.007076780286649818,True,reconstructed,,{'ground_truth': 17.9}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509080600,,,1760476402.555483,,,44.376941584217036,missing,44.376941584217036,KalmanFilter,0.017697714691863833,True,reconstructed,,{'ground_truth': 19.2}
Montrose_Beach_Water_Temperature,MontroseBeach201509080900,,,1760476402.5593252,,,-3.8877649584716742,missing,-3.8877649584716742,KalmanFilter,0.020965991033374293,True,reconstructed,,{'ground_truth': 14.1}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509080600,,,1760476402.6034436,,,-0.31118024505861114,missing,-0.31118024505861114,KalmanFilter,0.0005385904450131109,True,reconstructed,,{'ground_truth': 0.041}
Montrose_Beach_Wave_Height,MontroseBeach201509080900,,,1760476402.6092863,,,0.10873999179882446,missing,0.10873999179882446,KalmanFilter,0.0017631731252756955,True,reconstructed,,{'ground_truth': 0.168}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509080600,,,1760476402.626446,,,18.268047246070783,missing,18.268047246070783,KalmanFilter,0.0010062725223721999,True,reconstructed,,{'ground_truth': 3.0}
Montrose_Beach_Water_Temperature,MontroseBeach201509081000,,,1760476402.6593251,,,-5.874056462151471,missing,-5.874056462151471,KalmanFilter,0.01769771569004731,True,reconstructed,,{'ground_truth': 14.3}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509080700,,,1760476402.7034435,,,-0.3377978779079551,missing,-0.3377978779079551,KalmanFilter,0.0004530481316204437,True,reconstructed,,{'ground_truth': 0.044}
Calumet_Beach_Water_Temperature,CalumetBeach201509081200,,,1760476402.750392,,,-9.736511015887023,missing,-9.736511015887023,KalmanFilter,0.006163427637636012,True,reconstructed,,{'ground_truth': 17.8}
Montrose_Beach_Wave_Height,MontroseBeach201509081100,,,1760476402.809286,,,0.10504317502028371,missing,0.10504317502028371,KalmanFilter,0.0014175518388248162,True,reconstructed,,{'ground_truth': 0.165}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509080800,,,1760476402.8034434,,,-0.36513885996497014,missing,-0.36513885996497014,KalmanFilter,0.00038330253232870095,True,reconstructed,,{'ground_truth': 0.061}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509080900,,,1760476402.9034433,,,-0.3932031912296562,missing,-0.3932031912296562,KalmanFilter,0.0003260532451720359,True,reconstructed,,{'ground_truth': 0.072}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509080900,,,1760476402.9264457,,,19.228346995592936,missing,19.228346995592936,KalmanFilter,0.0008671451547944645,True,reconstructed,,{'ground_truth': 3.0}
Montrose_Beach_Turbidity,MontroseBeach201509081300,,,1760476402.986195,,,-0.17737840758641277,missing,-0.17737840758641277,KalmanFilter,0.25977890915696294,True,reconstructed,,{'ground_truth': 0.66}
Montrose_Beach_Wave_Period,MontroseBeach201509081300,,,1760476403.031977,,,4.545956722991726,missing,4.545956722991726,KalmanFilter,0.004007861244036421,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509081600,,,1760476403.1503916,,,-11.57728514431956,missing,-11.57728514431956,KalmanFilter,0.005387477825845013,True,reconstructed,,{'ground_truth': 18.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509081200,,,1760476403.1554825,,,45.67494407978206,missing,45.67494407978206,KalmanFilter,0.015016391844694022,True,reconstructed,,{'ground_truth': 18.1}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509081200,,,1760476403.2264454,,,20.219338490891335,missing,20.219338490891335,KalmanFilter,0.0007504674430181658,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509081700,,,1760476403.2503915,,,-13.46939958011663,missing,-13.46939958011663,KalmanFilter,0.004725515840778653,True,reconstructed,,{'ground_truth': 17.6}
Calumet_Beach_Wave_Height,CalumetBeach201509081700,,,1760476403.312815,,,-0.40676899204162814,missing,-0.40676899204162814,KalmanFilter,0.002812704215770873,True,reconstructed,,{'ground_truth': 0.099}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509081300,,,1760476403.3264453,,,21.24102173196598,missing,21.24102173196598,KalmanFilter,0.0006521266683722417,True,reconstructed,,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509081400,,,1760476403.4264452,,,22.29339671881687,missing,22.29339671881687,KalmanFilter,0.0005688485100064037,True,reconstructed,,{'ground_truth': 4.0}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509081500,,,1760476403.5034428,,,-0.42199087170201327,missing,-0.42199087170201327,KalmanFilter,0.00027876473418843344,True,reconstructed,,{'ground_truth': 0.053}
Calumet_Beach_Wave_Period,CalumetBeach201509081900,,,1760476403.5356817,,,14.65823916390604,missing,14.65823916390604,KalmanFilter,0.0027336039303645075,True,reconstructed,,{'ground_truth': 3.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509081600,,,1760476403.5554821,,,47.00360652038313,missing,47.00360652038313,KalmanFilter,0.01280418753797455,True,reconstructed,,{'ground_truth': 17.0}
Calumet_Beach_Wave_Period,CalumetBeach201509082000,,,1760476403.6356816,,,15.517892351670794,missing,15.517892351670794,KalmanFilter,0.002281089610805998,True,reconstructed,,{'ground_truth': 8.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509081700,,,1760476403.6798704,,,2.305610426828518,missing,2.305610426828518,KalmanFilter,0.0887080219704959,True,reconstructed,,{'ground_truth': 1.92}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509081700,,,1760476403.7034426,,,-0.4515019013820414,missing,-0.4515019013820414,KalmanFilter,0.00023947263458635727,True,reconstructed,,{'ground_truth': 0.054}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509081800,,,1760476403.755482,,,48.36292890602025,missing,48.36292890602025,KalmanFilter,0.010969101028566776,True,reconstructed,,{'ground_truth': 16.8}
Calumet_Beach_Wave_Period,CalumetBeach201509082200,,,1760476403.8356814,,,16.40685616618892,missing,16.40685616618892,KalmanFilter,0.0019154688782410752,True,reconstructed,,{'ground_truth': 3.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509081900,,,1760476403.8554819,,,49.752911236693414,missing,49.752911236693414,KalmanFilter,0.009438900117594677,True,reconstructed,,{'ground_truth': 16.3}
Montrose_Beach_Water_Temperature,MontroseBeach201509082200,,,1760476403.859324,,,-7.937374666058375,missing,-7.937374666058375,KalmanFilter,0.015016392678444249,True,reconstructed,,{'ground_truth': 13.8}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509081900,,,1760476403.9264448,,,23.376463451444003,missing,23.376463451444003,KalmanFilter,0.0004980097404913982,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509092400,,,1760476403.9503908,,,-15.412854323278232,missing,-15.412854323278232,KalmanFilter,0.0041585517100839,True,reconstructed,,{'ground_truth': 17.4}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509082000,,,1760476403.9554818,,,51.17355351240263,missing,51.17355351240263,KalmanFilter,0.008156553660872097,True,reconstructed,,{'ground_truth': 16.1}
Montrose_Beach_Water_Temperature,MontroseBeach201509082300,,,1760476403.959324,,,-10.077719570192386,missing,-10.077719570192386,KalmanFilter,0.012804188237598895,True,reconstructed,,{'ground_truth': 13.8}
Montrose_Beach_Wave_Period,MontroseBeach201509082300,,,1760476404.031976,,,4.6711099605422906,missing,4.6711099605422906,KalmanFilter,0.00329801605875544,True,reconstructed,,{'ground_truth': 9.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509082100,,,1760476404.0554817,,,52.62485573314788,missing,52.62485573314788,KalmanFilter,0.007076779924449249,True,reconstructed,,{'ground_truth': 15.9}
Calumet_Beach_Wave_Height,CalumetBeach201509090100,,,1760476404.1128142,,,-0.4584391735262993,missing,-0.4584391735262993,KalmanFilter,0.002214909868230799,True,reconstructed,,{'ground_truth': 0.14}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509082100,,,1760476404.1264446,,,24.490221929847383,missing,24.490221929847383,KalmanFilter,0.00043749623445667874,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509090200,,,1760476404.1503906,,,-17.407649373804368,missing,-17.407649373804368,KalmanFilter,0.0036711083556845467,True,reconstructed,,{'ground_truth': 17.4}
Montrose_Beach_Water_Temperature,MontroseBeach201509090100,,,1760476404.1593237,,,-12.295091174553505,missing,-12.295091174553505,KalmanFilter,0.010969101618276682,True,reconstructed,,{'ground_truth': 13.8}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509082200,,,1760476404.17987,,,2.4361195095167054,missing,2.4361195095167054,KalmanFilter,0.06335357701830763,True,reconstructed,,{'ground_truth': 0.54}
Montrose_Beach_Wave_Height,MontroseBeach201509090100,,,1760476404.2092848,,,0.10156202080907543,missing,0.10156202080907543,KalmanFilter,0.0011500956657816085,True,reconstructed,,{'ground_truth': 0.155}
Calumet_Beach_Water_Temperature,CalumetBeach201509090300,,,1760476404.2503905,,,-19.453784731695038,missing,-19.453784731695038,KalmanFilter,0.0032505117765682947,True,reconstructed,,{'ground_truth': 17.5}
Calumet_Beach_Wave_Height,CalumetBeach201509090300,,,1760476404.312814,,,-0.5123569289226371,missing,-0.5123569289226371,KalmanFilter,0.0017631731252756955,True,reconstructed,,{'ground_truth': 0.134}
Montrose_Beach_Wave_Period,MontroseBeach201509090200,,,1760476404.3319757,,,4.80271689510248,missing,4.80271689510248,KalmanFilter,0.0027336039303636397,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509090400,,,1760476404.3503904,,,-21.55126039695024,missing,-21.55126039695024,KalmanFilter,0.0028863358197974403,True,reconstructed,,{'ground_truth': 18.2}
Calumet_Beach_Water_Temperature,CalumetBeach201509090500,,,1760476404.4503903,,,-23.700076369569974,missing,-23.700076369569974,KalmanFilter,0.0025699656592723533,True,reconstructed,,{'ground_truth': 18.2}
Montrose_Beach_Wave_Period,MontroseBeach201509090400,,,1760476404.5319755,,,4.940777526672296,missing,4.940777526672296,KalmanFilter,0.002281089610805292,True,reconstructed,,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509090200,,,1760476404.626444,,,26.80981412398288,missing,26.80981412398288,KalmanFilter,0.00034090845597237044,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509090700,,,1760476404.6503901,,,-25.90023264955424,missing,-25.90023264955424,KalmanFilter,0.0022942528893452408,True,reconstructed,,{'ground_truth': 18.2}
Calumet_Beach_Wave_Height,CalumetBeach201509090700,,,1760476404.7128136,,,-0.5685222582306414,missing,-0.5685222582306414,KalmanFilter,0.0014175518388248162,True,reconstructed,,{'ground_truth': 0.118}
Montrose_Beach_Wave_Height,MontroseBeach201509090600,,,1760476404.7092843,,,0.09829652916519963,missing,0.09829652916519963,KalmanFilter,0.0009409506138276036,True,reconstructed,,{'ground_truth': 0.191}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509090400,,,1760476404.8034415,,,-0.5126940083651107,missing,-0.5126940083651107,KalmanFilter,0.0001790692299968519,True,reconstructed,,{'ground_truth': 0.093}
Montrose_Beach_Wave_Height,MontroseBeach201509090700,,,1760476404.8092842,,,0.09524670008865628,missing,0.09524670008865628,KalmanFilter,0.0007758172931518724,True,reconstructed,,{'ground_truth': 0.222}
Calumet_Beach_Wave_Height,CalumetBeach201509090800,,,1760476404.8128135,,,-0.6269351614503123,missing,-0.6269351614503123,KalmanFilter,0.0011500956657816085,True,reconstructed,,{'ground_truth': 0.12}
Calumet_Beach_Wave_Height,CalumetBeach201509090900,,,1760476404.9128134,,,-0.6875956385816497,missing,-0.6875956385816497,KalmanFilter,0.0009409506138276036,True,reconstructed,,{'ground_truth': 0.147}
Montrose_Beach_Wave_Height,MontroseBeach201509090800,,,1760476404.909284,,,0.09241253357944541,missing,0.09241253357944541,KalmanFilter,0.0006442641698853096,True,reconstructed,,{'ground_truth': 0.273}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509090500,,,1760476404.9264438,,,28.015647839714994,missing,28.015647839714994,KalmanFilter,0.0003022945398681997,True,reconstructed,,{'ground_truth': 2.0}
Montrose_Beach_Wave_Period,MontroseBeach201509090800,,,1760476404.9319751,,,5.085291855251737,missing,5.085291855251737,KalmanFilter,0.0019154688782404969,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509091000,,,1760476404.9503899,,,-28.15172923690304,missing,-28.15172923690304,KalmanFilter,0.002053241677915483,True,reconstructed,,{'ground_truth': 18.3}
Montrose_Beach_Wave_Height,MontroseBeach201509090900,,,1760476405.009284,,,0.08979402963756701,missing,0.08979402963756701,KalmanFilter,0.0005385904450131187,True,reconstructed,,{'ground_truth': 0.308}
Calumet_Beach_Wave_Period,CalumetBeach201509091000,,,1760476405.0356803,,,17.325130607460416,missing,17.325130607460416,KalmanFilter,0.0016179104730979304,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509091100,,,1760476405.0503898,,,-30.454566131616374,missing,-30.454566131616374,KalmanFilter,0.001841950307937186,True,reconstructed,,{'ground_truth': 18.4}
Montrose_Beach_Water_Temperature,MontroseBeach201509091000,,,1760476405.0593228,,,-14.589489479141731,missing,-14.589489479141731,KalmanFilter,0.009438900616814256,True,reconstructed,,{'ground_truth': 13.8}
Montrose_Beach_Wave_Height,MontroseBeach201509091000,,,1760476405.109284,,,0.08739118826302109,missing,0.08739118826302109,KalmanFilter,0.00045304813162044995,True,reconstructed,,{'ground_truth': 0.347}
Montrose_Beach_Wave_Period,MontroseBeach201509091000,,,1760476405.131975,,,5.236259880840803,missing,5.236259880840803,KalmanFilter,0.001617910473097454,True,reconstructed,,{'ground_truth': 4.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509090800,,,1760476405.1554806,,,57.16272206559993,missing,57.16272206559993,KalmanFilter,0.004725515610448876,True,reconstructed,,{'ground_truth': 18.7}
Montrose_Beach_Wave_Period,MontroseBeach201509091100,,,1760476405.2319748,,,5.3936816034394965,missing,5.3936816034394965,KalmanFilter,0.001374097808451114,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509091300,,,1760476405.2503896,,,-32.80874333369424,missing,-32.80874333369424,KalmanFilter,0.0016561961017783314,True,reconstructed,,{'ground_truth': 18.7}
Calumet_Beach_Wave_Period,CalumetBeach201509091300,,,1760476405.33568,,,18.272715675485284,missing,18.272715675485284,KalmanFilter,0.0013740978084515086,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509091400,,,1760476405.3503895,,,-35.214260843136636,missing,-35.214260843136636,KalmanFilter,0.0014924544864361202,True,reconstructed,,{'ground_truth': 18.9}
Calumet_Beach_Turbidity,CalumetBeach201509091400,,,1760476405.3787713,,,-2.112320432368877,missing,-2.112320432368877,KalmanFilter,0.03386987528865451,True,reconstructed,,{'ground_truth': 0.51}
Calumet_Beach_Wave_Period,CalumetBeach201509091500,,,1760476405.5356798,,,19.249611370263523,missing,19.249611370263523,KalmanFilter,0.0011730496609933532,True,reconstructed,,{'ground_truth': 5.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509091100,,,1760476405.5264432,,,33.145900160405915,missing,33.145900160405915,KalmanFilter,0.00019200474345163623,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Wave_Height,CalumetBeach201509091600,,,1760476405.6128128,,,-0.7505036896246537,missing,-0.7505036896246537,KalmanFilter,0.0007758172931518724,True,reconstructed,,{'ground_truth': 0.187}
Calumet_Beach_Water_Temperature,CalumetBeach201509091700,,,1760476405.6503892,,,-37.671118659943566,missing,-37.671118659943566,KalmanFilter,0.0013477450509474928,True,reconstructed,,{'ground_truth': 19.4}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509091300,,,1760476405.6554801,,,63.64244973937397,missing,63.64244973937397,KalmanFilter,0.002886335687768924,True,reconstructed,,{'ground_truth': 19.7}
