# Started Wed Mar 25 15:15:51 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
5d0531ba-fcbb-44bb-b728-26e0a80d1bbc,simulated,signal-1,44,43.56088903387386,0.778800783071405,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 45},reconstructed
2d04b43c-3946-4a0e-88f1-1f72611c158a,float,signal-1,45,34.346574021235156,1.0,ground_truth,scalar,units,{'drift': 0.012047341712981087, 'noise': -0.7613354216971189, 'type': 'ground_truth'},ground_truth
321db20e-596f-4993-b0c4-3f99198da5f9,simulated,signal-1,45,43.56088903387386,0.6872892787909723,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 46},reconstructed
4cb34918-4675-4d8c-bed5-d2903c2f73ec,float,signal-1,46,33.014080812844334,1.0,ground_truth,scalar,units,{'drift': -0.0006402735688363914, 'noise': -1.3318529348219832, 'type': 'ground_truth'},ground_truth
5d95ba1a-2408-47f9-b70f-b5ef5eb1bc1a,simulated,signal-1,46,43.56088903387386,0.6065306597126335,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 47},reconstructed
576bc897-9f88-46de-8547-810a797b89a9,float,signal-1,47,35.44803727649647,1.0,ground_truth,scalar,units,{'drift': 0.03086988485543217, 'noise': 2.4030865787967066, 'type': 'ground_truth'},ground_truth
bfb72656-2eb5-439e-b54e-701e59657a51,simulated,signal-1,47,43.56088903387386,0.5352614285189904,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 48},reconstructed
6993a909-2b41-469e-8204-1d7533f31402,float,signal-1,48,36.28220385978252,1.0,ground_truth,scalar,units,{'drift': -0.0001581760929076359, 'noise': 0.834324759378958, 'type': 'ground_truth'},ground_truth
041fb7c0-c282-4ea2-bcbf-65bd6eb39c43,float,signal-1,49,36.761966000889345,1.0,validated,scalar,units,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
d864d4ed-059b-41e6-9895-463a8e32f118,simulated,signal-1,48,43.56088903387386,0.47845755847746724,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 49},reconstructed
752019d3-069a-4be7-b567-3ffeb832cbf6,float,signal-1,49,36.761966000889345,1.0,ground_truth,scalar,units,{'drift': -0.014509578499848207, 'noise': 0.494271719606673, 'type': 'ground_truth'},ground_truth
b8680263-02f6-4d06-b8ba-93764c9cec1a,float,signal-1,50,37.25342846221016,1.0,validated,scalar,units,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
e7778461-9ff7-41af-bd2a-a9a3263868b8,float,signal-1,50,37.25342846221016,1.0,ground_truth,scalar,units,{'drift': -0.018490193992214944, 'noise': 0.5099526553130321, 'type': 'ground_truth'},ground_truth
eb49fe9c-7938-4edc-9d8a-9e6e5b4f0733,float,signal-1,51,37.78444733209534,1.0,validated,scalar,units,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
69632237-21ae-4bc5-86ac-465786858e9d,float,signal-1,51,37.78444733209534,1.0,ground_truth,scalar,units,{'drift': -0.028588011761351617, 'noise': 0.55960688164653, 'type': 'ground_truth'},ground_truth
5f5986db-d462-42ed-9dfb-2bda0939ef36,float,signal-1,52,37.82469396151043,1.0,ground_truth,scalar,units,{'drift': -0.038103209988130216, 'noise': 0.07834983940321852, 'type': 'ground_truth'},ground_truth
4ce41f57-8d92-4585-b22b-dc290292be78,simulated,signal-1,52,36.351839783896395,0.612310652854505,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 53},reconstructed
1aa85bdb-9e9f-48d9-b6a4-6ddb6fe8920a,float,signal-1,53,38.44717896006092,1.0,ground_truth,scalar,units,{'drift': 0.02442670020977275, 'noise': 0.5980582983407143, 'type': 'ground_truth'},ground_truth
33927027-89ef-49f3-bec6-2d264a8a4b3b,float,signal-1,54,37.90646316488114,1.0,validated,scalar,units,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
a4e321bd-2259-4fb3-8f6a-e528a8983271,simulated,signal-1,53,35.40006769277158,0.5403622545636522,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 54},reconstructed
